Id	InstrumentId	InstrumentMapping	InstrumentMappingId	Isin	Isin_Status	Desc	Issuer	IssuerId	IssuerType	MarketId	ParValue	SecurityType	SecurityTypeStr	Status	StatusStr	TermCode	Ticker	Type	TypeStr	PriceMultiplier	ExternalId	ExternalSource	DeliveryMethod	Eligibility	ErrorMsg	ErrorFlag	DateStart	DateStop	DateSettl	DateSettl_Status	DateIssue	Currency	CurrencyStr	CurrencyDefaultFlag	Date	Country	Code	CodeType
T135	T135	ALL.CM_INSTRUMENT.MPP.GB0008983024	MPP=GB0008983024	GB0008983024	0	UKTI 2.5 07/17/24	United Kingdom	30	Government		0	2	Cash	40	Open		UKTI	2	Cash	0.01	COZZ2071996				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	19861230	9	GBP	0	20170724	GB	ZZ2071996	1
T138	T138	ALL.CM_INSTRUMENT.MPP.GB0009997999	MPP=GB0009997999	GB0009997999	0	UKT 8.000 06/21	United Kingdom	30	Government		0	2	Cash	40	Open		UKT	2	Cash	0.01	GB0009997999				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	19960229	9	GBP	0	20170724	GB	GG7267865	1
T141	T141	ALL.CM_INSTRUMENT.MPP.GB0030880693	MPP=GB0030880693	GB0030880693	0	UKT 5.0 03/07/25	United Kingdom	30	Government		0	2	Cash	40	Open		UKT	2	Cash	0.01	COEC4532734				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20010927	9	GBP	0	20170724	GB	EC4532734	1
T140	T140	ALL.CM_INSTRUMENT.MPP.GB0031829509	MPP=GB0031829509	GB0031829509	0	UKT 5.000 09/14	United Kingdom	30	Government		0	2	Cash	40	Open		UKT	2	Cash	0.01	GB0031829509				<ValidationErr><ValidationWarn>	0	0	0	20140907	128	20020725	9	GBP	0	20170724	GB	EC6247216	1
T142	T142	ALL.CM_INSTRUMENT.MPP.GB0032452392	MPP=GB0032452392	GB0032452392	0	UKT 4.25 03/07/36	United Kingdom	30	Government		0	2	Cash	40	Open		UKT	2	Cash	0.01	COEC8677113				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20030227	9	GBP	0	20170724	GB	EC8677113	1
T143	T143	ALL.CM_INSTRUMENT.MPP.GB0033280339	MPP=GB0033280339	GB0033280339	0	UKT 4.750 09/15	United Kingdom	30	Government		0	2	Cash	40	Open		UKT	2	Cash	0.01	GB0033280339				<ValidationErr><ValidationWarn>	0	0	0	20150907	128	20030926	9	GBP	0	20170724	GB	ED1530945	1
T144	T144	ALL.CM_INSTRUMENT.MPP.GB00B058DQ55	MPP=GB00B058DQ55	GB00B058DQ55	0	UKT 4.75 03/07/20	United Kingdom	30	Government		0	2	Cash	40	Open		UKT	2	Cash	0.01	COED8608124				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20050329	9	GBP	0	20170724	GB	ED8608124	1
T145	T145	ALL.CM_INSTRUMENT.MPP.GB00B128DH60	MPP=GB00B128DH60	GB00B128DH60	0	UKTI 1.25 11/22/27	United Kingdom	30	Government		0	2	Cash	40	Open		UKTI	2	Cash	0.01	COEF3722370				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20060426	9	GBP	0	20170724	GB	EF3722370	1
T146	T146	ALL.CM_INSTRUMENT.MPP.GB00B16NNR78	MPP=GB00B16NNR78	GB00B16NNR78	0	UKT 4.250 12/27	United Kingdom	30	Government		0	2	Cash	40	Open		UKT	2	Cash	0.01	GB00B16NNR78				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20060906	9	GBP	0	20170724	GB	EF6703732	1
T147	T147	ALL.CM_INSTRUMENT.MPP.GB00B39R3707	MPP=GB00B39R3707	GB00B39R3707	0	UKT 4.25 12/07/49	United Kingdom	30	Government		0	2	Cash	40	Open		UKT	2	Cash	0.01	COEH5295793				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20080903	9	GBP	0	20170724	GB	EH5295793	1
T148	T148	ALL.CM_INSTRUMENT.MPP.GB00B39R3F84	MPP=GB00B39R3F84	GB00B39R3F84	0	UKT 4.5 03/07/19	United Kingdom	30	Government		0	2	Cash	40	Open		UKT	2	Cash	0.01	COEH5591308				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20080926	9	GBP	0	20170724	GB	EH5591308	1
T149	T149	ALL.CM_INSTRUMENT.MPP.GB00B3KJDQ49	MPP=GB00B3KJDQ49	GB00B3KJDQ49	0	UKT 4.0 03/07/22	United Kingdom	30	Government		0	2	Cash	40	Open		UKT	2	Cash	0.01	COEH7282005				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20090227	9	GBP	0	20170724	GB	EH7282005	1
T150	T150	ALL.CM_INSTRUMENT.MPP.GB00B4LFZR36	MPP=GB00B4LFZR36	GB00B4LFZR36	0	UKT 2.75 01/22/15	United Kingdom	30	Government		0	2	Cash	40	Open		UKT	2	Cash	0.01	COEI0278347				<ValidationErr><ValidationWarn>	0	0	0	20150122	128	20091104	9	GBP	0	20170724	GB	EI0278347	1
T151	T151	ALL.CM_INSTRUMENT.MPP.GB00B4YRFP41	MPP=GB00B4YRFP41	GB00B4YRFP41	0	UKT 3.75 09/19	United Kingdom	30	Government		0	2	Cash	40	Open		UKT	2	Cash	0.01	GB00B4YRFP41				<ValidationErr><ValidationWarn>	0	0	0	20170725	128	20090708	9	GBP	0	20170724	GB	EH8876300	1
T152	T152	ALL.CM_INSTRUMENT.MPP.GB00B52WS153	MPP=GB00B52WS153	GB00B52WS153	0	UKT 4.5 09/07/34	United Kingdom	30	Government		0	2	Cash	40	Open		UKT	2	Cash	0.01	COEH8677559				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20090617	9	GBP	0	20170724	GB	EH8677559	1
T153	T153	ALL.CM_INSTRUMENT.MPP.GR0124029639	MPP=GR0124029639	GR0124029639	0	GGB 4.3 07/20/17	HELLENIC REPUBLIC	31	Government		0	2	Cash	40	Open		GGB	2	Cash	0.01	COEG1036268				<ValidationErr><ValidationWarn>	0	0	0	20170720	128	20070117	1	EUR	0	20170724	GR	EG1036268	1
T155	T155	ALL.CM_INSTRUMENT.MPP.IT0000366721	MPP=IT0000366721	IT0000366721	0	BTPS 8.50 12/23	BUONI POLIENNALI DEL TES	32	Government		0	2	Cash	40	Open		BTPS	2	Cash	0.01	IT0000366721				<ValidationErr><ValidationWarn>	0	0	0	20170727	128	19931222	1	EUR	0	20170724	IT	GG7302662	1
T167	T167	ALL.CM_INSTRUMENT.MPP.IT0001312773	MPP=IT0001312773	IT0001312773	0	BTPSR 01/11/29	BUONI POLIENNALI PRINCIP	34	Government		0	2	Cash	40	Open		BTPSR	2	Cash	0.01	IT0001312773				<ValidationErr><ValidationWarn>	0	0	0	20170727	128	19981118	1	EUR	0	20170724	IT	EC1047439	1
T179	T179	ALL.CM_INSTRUMENT.MPP.IT0003268635	MPP=IT0003268635	IT0003268635	0	BTPSS 01/08/20	BUONI POLIENNALI STRIP	33	Government		0	2	Cash	40	Open		BTPSS	2	Cash	0.01	IT0003268635				<ValidationErr><ValidationWarn>	0	0	0	20170727	128	20020318	1	EUR	0	20170724	IT	EC5587083	1
T187	T187	ALL.CM_INSTRUMENT.MPP.IT0004513641	MPP=IT0004513641	IT0004513641	0	BTPS 5.0 03/01/25	BUONI POLIENNALI DEL TES	32	Government		0	2	Cash	40	Open		BTPS	2	Cash	0.01	COEH8960682				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20090715	1	EUR	0	20170724	IT	EH8960682	1
C371	C371	ALL.CM_INSTRUMENT.MPP.JP037776TEMP	MPP=JP037776TEMP	JP037776TEMP	0	JGB 1.4 DEC32	UNKN	48			0	2	Cash	40	Open		T	2	Cash	0.01	JP037776TEMP				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20021220	2	USD	0	20170724	US	JP037776TEMP	2
T188	T188	ALL.CM_INSTRUMENT.MPP.JP1050851995	MPP=JP1050851995	JP1050851995	0	JGB85	Japan	36	Government		0	2	Cash	40	Open		JGB85	2	Cash	0.01	COEH9669639				<ValidationErr><ValidationWarn>	0	0	0	20140920	128	20090924	3	JPY	0	20170724	JP	EH9669639	1
T189	T189	ALL.CM_INSTRUMENT.MPP.JP1200311R05	MPP=JP1200311R05	JP1200311R05	0	JL31	Japan	36	Government		0	2	Cash	40	Open		JL31	2	Cash	0.01	JP1200311R05				<ValidationErr><ValidationWarn>	0	0	0	20160321	128	19951025	3	JPY	0	20170724	JP	JP1200311R05	2
T190	T190	ALL.CM_INSTRUMENT.MPP.JP1200491106	MPP=JP1200491106	JP1200491106	0	JGB 2.10 03/21	JAPAN- 49(20 YEAR ISSUE)	37	Government		0	2	Cash	40	Open		JGB	2	Cash	0.01	JP1200491106				<ValidationErr><ValidationWarn>	0	0	0	20170726	128	20010125	3	JPY	0	20170724	JP	EC3321972	1
C376	C376	ALL.CM_INSTRUMENT.MPP.JP1300011W90	MPP=JP1300011W90	JP1300011W90	0	JB1	UNKN	48			0	2	Cash	40	Open		JB1	2	Cash	0.01	JP1300011W90				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	19990920	3	JPY	0	20170724	JP	JP1300011W90	2
T193	T193	ALL.CM_INSTRUMENT.MPP.JP1300031000	MPP=JP1300031000	JP1300031000	0	JX3	JAPAN-  3(30 YEAR ISSUE)	40	Government		0	2	Cash	40	Open		JX3	2	Cash	0.01	JP1300031000				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20000525	3	JPY	0	20170724	JP	EC2565314	1
T194	T194	ALL.CM_INSTRUMENT.MPP.JP1300071253	MPP=JP1300071253	JP1300071253	0	JX7 2.3 05/20/32	JAPAN-  7(30 YEAR ISSUE)	41	Government		0	2	Cash	40	Open		JX7	2	Cash	0.01	EC5650865				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20020520	3	JPY	0	20170724	JP	EC5650865	1
T401	T401	ALL.CM_INSTRUMENT.MPP.JP1803431004	MPP=JP1803431004	JP1803431004	0	JGBS 0 03/20/34	UNKN	48	Government		0	2	Cash	40	Open		JGBS	2	Cash	0.01	JP1803431004				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20040420	3	JPY	0	20170724	JP	JP1803431004	2
T402	T402	ALL.CM_INSTRUMENT.MPP.MX0SGO000098	MPP=MX0SGO000098	MX0SGO000098	0	MUDI 4.0 11/15/40	United Mexican States	69	Government		0	2	Cash	40	Open		MUDI	2	Cash	1	EI1994405				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20100624	121	MXN	0	20170724	MX	EI1994405	1
T195	T195	ALL.CM_INSTRUMENT.MPP.NL0000102077	MPP=NL0000102077	NL0000102077	0	NETHER 7.5 01/15/23	NETHERLANDS GOVERNMENT	42	Government		0	2	Cash	40	Open		NETHER	2	Cash	0.01	COGG7145913				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	19930115	1	EUR	0	20170724	NL	GG7145913	1
T197	T197	ALL.CM_INSTRUMENT.MPP.NL0000103000	MPP=NL0000103000	NL0000103000	0	NETHRR ZER 01/15/23	NETHERLAND PRINC STRIP	43	Government		0	2	Cash	40	Open		NETHRR	2	Cash	0.01	COGG7150780				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	19930115	1	EUR	0	20170724	NL	GG7150780	1
C199	C199	ALL.CM_INSTRUMENT.MPP.NZIIBD0216R7	MPP=NZIIBD0216R7	NZIIBD0216R7	0	NZGB4 1/2 02/15/16	NEW ZEALAND INDEX LINKED	45	Government		0	2	Cash	40	Open		NZGB4	2	Cash	0.01	NZIIBD0216R7				<ValidationErr><ValidationWarn>	0	0	0	20160215	128	19951128	11	NZD	0	20170724	NZ	NZIIBD0216R7	2
T200	T200	ALL.CM_INSTRUMENT.MPP.PTOTE6OE0006	MPP=PTOTE6OE0006	PTOTE6OE0006	0	PGB 4.2 10/15/16	OBRIGACOES DO TESOURO	46	Government		0	2	Cash	40	Open		PGB	2	Cash	0.01	COEF5565777				<ValidationErr><ValidationWarn>	0	0	0	20161015	128	20060717	1	EUR	0	20170724	PT	EF5565777	1
T201	T201	ALL.CM_INSTRUMENT.MPP.SE0000555955	MPP=SE0000555955	SE0000555955	0	SGB 3.500 12/15	SWEDEN I/L BOND	47	Government		0	2	Cash	40	Open		SGB	2	Cash	0.01	SE0000555955				<ValidationErr><ValidationWarn>	0	0	0	20151201	128	19990503	12	SEK	0	20170724	SE	EC1296051	1
T202	T202	ALL.CM_INSTRUMENT.MPP.SE0000556599	MPP=SE0000556599	SE0000556599	0	SGB 3.50 12/28	SWEDEN I/L BOND	47	Government		0	2	Cash	40	Open		SGB	2	Cash	0.01	SE0000556599				<ValidationErr><ValidationWarn>	0	0	0	20170727	128	19990422	12	SEK	0	20170724	SE	EC1260388	1
T207	T207	ALL.CM_INSTRUMENT.MPP.SE0001149311	MPP=SE0001149311	SE0001149311	0	SGB 5.000 12/20	SWEDISH GOVERNMENT	50	Government		0	2	Cash	40	Open		SGB	2	Cash	0.01	SE0001149311				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20040202	12	SEK	0	20170724	SE	ED3011969	1
T212	T212	ALL.CM_INSTRUMENT.MPP.SE0002241083	MPP=SE0002241083	SE0002241083	0	SGB 4.250 03/19	SWEDISH GOVERNMENT	50	Government		0	2	Cash	40	Open		SGB	2	Cash	0.01	SE0002241083				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20071126	12	SEK	0	20170724	SE	EH0398089	1
E12	E12	ALL.CM_INSTRUMENT.MPP.US0008861017_XNYS	MPP=US0008861017_XNYS	US0008861017	16	ADCT US	ADC TELECOMMUNICATIONS INC.		UNKN		0	13	Equity	40	Open		ADCT	0	Undefined	1	US0008861017				<ValidationErr><ValidationWarn>	0	0	0	0	16	19700101	2	USD	0	20170724	US	US0008861017	2
E13	E13	ALL.CM_INSTRUMENT.MPP.US00724F1012_XNYS	MPP=US00724F1012_XNYS	US00724F1012	16	ADBE US	ADOBE SYSTEMS		UNKN		0	13	Equity	40	Open		ADBE	0	Undefined	1	US00724F1012				<ValidationErr><ValidationWarn>	0	0	0	0	16	19700101	2	USD	0	20170724	US	US00724F1012	2
C380	C380	ALL.CM_INSTRUMENT.MPP.US106238HS00	MPP=US106238HS00	US106238HS00	0	MUN BRAZOSTX 120137	UNKN	48	Government		0	2	Cash	40	Open		MUN	2	Cash	0.01	US106238HS00				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20020529	2	USD	0	20170724	US	106238HS0	1
E14	E14	ALL.CM_INSTRUMENT.MPP.US1491231015_XNYS	MPP=US1491231015_XNYS	US1491231015	16	CAT US	CATERPILLAR INC		UNKN		0	13	Equity	40	Open		CAT	0	Undefined	1	US1491231015				<ValidationErr><ValidationWarn>	0	0	0	0	16	19700101	2	USD	0	20170724	US	US1491231015	2
T203	T203	ALL.CM_INSTRUMENT.MPP.US195325AL92	MPP=US195325AL92	US195325AL92	0	COLOM 8.375 02/27	UNKN	48	Government		0	2	Cash	40	Open		COLOM	2	Cash	0.01	US195325AL92				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	19970224	2	USD	0	20170724	CO	195325AL9	1
E20	E20	ALL.CM_INSTRUMENT.MPP.US2470251099_XNYS	MPP=US2470251099_XNYS	US2470251099	16	DELL US	DELL COMPUTER CORPORATION		UNKN		0	13	Equity	40	Open		DELL	0	Undefined	1	US2470251099				<ValidationErr><ValidationWarn>	0	0	0	0	16	19700101	2	USD	0	20170724	US	US2470251099	2
E15	E15	ALL.CM_INSTRUMENT.MPP.US3453708600_XNYS	MPP=US3453708600_XNYS	US3453708600	16	F US	FORD MOTOR CO.		UNKN		0	13	Equity	40	Open		F	0	Undefined	1	US3453708600				<ValidationErr><ValidationWarn>	0	0	0	0	16	19820107	2	USD	0	20170724	US	US3453708600	2
E16	E16	ALL.CM_INSTRUMENT.MPP.US3704421052_XNYS	MPP=US3704421052_XNYS	US3704421052	16	GM US	GENERAL MOTORS CORP.		UNKN		0	13	Equity	40	Open		GM	0	Undefined	1	US3704421052				<ValidationErr><ValidationWarn>	0	0	0	0	16	19820107	2	USD	0	20170724	US	US3704421052	2
E23	E23	ALL.CM_INSTRUMENT.MPP.US4781601046_XNYS	MPP=US4781601046_XNYS	US4781601046	16	JNJ US	JOHNSON & JOHNSON		UNKN		0	13	Equity	40	Open		JNJ	0	Undefined	1	US4781601046				<ValidationErr><ValidationWarn>	0	0	0	0	16	19700101	2	USD	0	20170724	US	US4781601046	2
E17	E17	"ALL.CM_INSTRUMENT.MPP.US68389X1054_CHIX,ALL.CM_INSTRUMENT.SDS.0_2_US68389X1054_0_"	MPP=US68389X1054_CHIX|SDS=0_2_US68389X1054_0_	US68389X1054	16	ORCL IX	ORACLE CORPORATION		UNKN		0	13	Equity	40	Open		ORCL	0	Undefined	1	US68389X1054				<ValidationErr><ValidationWarn>	0	0	0	0	16	19700101	9	GBP	0	20170724	GB	US68389X1054	2
E18	E18	ALL.CM_INSTRUMENT.MPP.US68389X1054_XNYS	MPP=US68389X1054_XNYS	US68389X1054	16	ORCL US	ORACLE CORPORATION		UNKN		0	13	Equity	40	Open		ORCL	0	Undefined	1	US68389X1054				<ValidationErr><ValidationWarn>	0	0	0	0	16	19700101	2	USD	0	20170724	US	US68389X1054	2
E19	E19	"ALL.CM_INSTRUMENT.MPP.US6937181088_XNYS,ALL.CM_INSTRUMENT.SDS.0_2_US6937181088_0_"	MPP=US6937181088_XNYS|SDS=0_2_US6937181088_0_	US6937181088	16	PCAR US	PACCAR INC		UNKN		0	13	Equity	40	Open		PCAR	0	Undefined	1	US6937181088				<ValidationErr><ValidationWarn>	0	0	0	0	16	19700101	2	USD	0	20170724	US	US6937181088	2
C210	C210	ALL.CM_INSTRUMENT.MPP.US71654YAB11	MPP=US71654YAB11	US71654YAB11	0	PEMEX 8.625 12/23	UNKN	48	Energy		0	2	Cash	40	Open		PEMEX	2	Cash	0.01	US71654YAB11				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	19931201	2	USD	0	20170724	MX	71654YAB1	1
T211	T211	ALL.CM_INSTRUMENT.MPP.US718286AK32	MPP=US718286AK32	US718286AK32	0	PHILIP 9.875 01/15/19	UNKN	48	Government		0	2	Cash	40	Open		PHILIP	2	Cash	0.01	COEC0869999				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	19990115	2	USD	0	20170724	PH	718286AK3	1
C226	C226	ALL.CM_INSTRUMENT.MPP.US748148QR73	MPP=US748148QR73	US748148QR73	0	Q 7.5 09/15/29	PROVINCE OF QUEBEC	57	Government		0	2	Cash	40	Open		Q	2	Cash	0.01	COEC1814960				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	19990924	2	USD	0	20170724	CA	748148QR7	1
T221	T221	ALL.CM_INSTRUMENT.MPP.US912803DG53	MPP=US912803DG53	US912803DG53	0	SP ZER 05/15/39	USA	49	Government		0	2	Cash	40	Open		SP	2	Cash	0.01	GV912803DG5				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20090515	2	USD	0	20170724	US	912803DG5	1
T291	T291	ALL.CM_INSTRUMENT.MPP.US912828GS32	MPP=US912828GS32	US912828GS32	0	T 4.500 05/17	US TREASURY N/B	60	Government		0	2	Cash	40	Open		T	2	Cash	0.01	US912828GS32				<ValidationErr><ValidationWarn>	0	0	0	20170515	128	20070515	2	USD	0	20170724	US	912828GS3	1
T287	T287	ALL.CM_INSTRUMENT.MPP.US912828GU87	MPP=US912828GU87	US912828GU87	0	T 4.75 05/31/12	USA	49	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828GU8				<ValidationErr><ValidationWarn>	0	0	0	20120531	128	20070531	2	USD	0	20170724	US	912828GU8	1
T357	T357	ALL.CM_INSTRUMENT.MPP.US912833KF67	MPP=US912833KF67	US912833KF67	0	S 0.00 11/15	STRIPS	62	Government		0	2	Cash	40	Open		S	2	Cash	0.01	US912833KF67				<ValidationErr><ValidationWarn>	0	0	0	20151115	128	19851115	2	USD	0	20170724	US	912833KF6	1
C373	C373	ALL.CM_INSTRUMENT.MPP.USG7221CAA20	MPP=USG7221CAA20	USG7221CAA20	0	PRETSL 23/06/35 rEGS	PREFERRED TERM SECS XVII	65	Financial		0	2	Cash	40	Open		PRETSL	2	Cash	0.01	USG7221CAA20				<ValidationErr><ValidationWarn>	0	0	0	20170727	128	20050317	2	USD	0	20170724	KY	EI2582753	1
C377	C377	ALL.CM_INSTRUMENT.MPP.XS0031772113	MPP=XS0031772113	XS0031772113	0	BRITLD 12 1/2 16	BRITISH LAND CO	66	Financial		0	2	Cash	40	Open		BRITLD	2	Cash	0.01	TT3083777				<ValidationErr><ValidationWarn>	0	0	0	20160325	128	19910508	9	GBP	0	20170724	GB	TT3083777	1
C388	C388	ALL.CM_INSTRUMENT.MPP.XS0044196425	MPP=XS0044196425	XS0044196425	0	BRISTW 10 3/4 06/22/18	UNKN	48	Financial		0	2	Cash	40	Open		BRISTW	2	Cash	0.01	TT3151574				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	19930622	9	GBP	0	20170724	IE	TT3151574	1
C389	C389	ALL.CM_INSTRUMENT.MPP.XS0047364947	MPP=XS0047364947	XS0047364947	0	NWIDE 8 5/8 03/29/18	UNKN	48	Financial		0	2	Cash	40	Open		NWIDE	2	Cash	0.01	TT3168594				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	19931129	9	GBP	0	20170724	GB	TT3168594	1
C390	C390	ALL.CM_INSTRUMENT.MPP.XS0052067583	MPP=XS0052067583	XS0052067583	0	BRITEL 8 5/8 03/26/20	UNKN	48	Communications		0	2	Cash	40	Open		BRITEL	2	Cash	0.01	TT3189525				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	19940823	9	GBP	0	20170724	GB	TT3189525	1
C351	C351	ALL.CM_INSTRUMENT.MPP.XS0058209106	MPP=XS0058209106	XS0058209106	0	UKPONE 8.5 03/31/25	UNKN	48	Utilities		0	2	Cash	40	Open		UKPONE	2	Cash	0.01	COTT3218654				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	19950705	9	GBP	0	20170724	GB	TT3218654	1
C391	C391	ALL.CM_INSTRUMENT.MPP.XS0058343251	MPP=XS0058343251	XS0058343251	0	NGGLN 8 3/4 06/27/25	UNKN	48	Utilities		0	2	Cash	40	Open		NGGLN	2	Cash	0.01	TT3221252				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	19950627	9	GBP	0	20170724	GB	TT3221252	1
C392	C392	ALL.CM_INSTRUMENT.MPP.XS0063290711	MPP=XS0063290711	XS0063290711	0	HTHROW 8.5 03/29/21	UNKN	48	Industrial		0	2	Cash	40	Open		HTHROW	2	Cash	0.01	TT3263254				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	19960131	9	GBP	0	20170724	GB	TT3263254	1
C393	C393	ALL.CM_INSTRUMENT.MPP.XS0081575531	MPP=XS0081575531	XS0081575531	0	RAIT 7.375 NOV22	UNKN	48	Industrial		0	2	Cash	40	Open		RAIT	2	Cash	0.01	XS0081575531				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	19971021	9	GBP	0	20170724	GB	XS0081575531	2
C352	C352	ALL.CM_INSTRUMENT.MPP.XS0089000516	MPP=XS0089000516	XS0089000516	0	BAA 6.375 08/28	UNKN	48	Industrial		0	2	Cash	40	Open		BAA	2	Cash	0.01	XS0089000516				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	19980804	9	GBP	0	20170724	GB	EC0049519	1
C394	C394	ALL.CM_INSTRUMENT.MPP.XS0094475802	MPP=XS0094475802	XS0094475802	0	SEVTRE6 1/8 02/24	UNKN	48	Utilities		0	2	Cash	40	Open		SEVTRE6	2	Cash	0.01	EC0959402				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	19990226	9	GBP	0	20170724	GB	EC0959402	1
C396	C396	ALL.CM_INSTRUMENT.MPP.XS0106655235	MPP=XS0106655235	XS0106655235	0	PG 6 1/4 01/31/30	UNKN	48	"Consumer, Non-cyclical"		0	2	Cash	40	Open		PG	2	Cash	0.01	EC2160041				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20000131	9	GBP	0	20170724	US	EC2160041	1
C353	C353	ALL.CM_INSTRUMENT.MPP.XS0117972967	MPP=XS0117972967	XS0117972967	0	ABBEY FLOAT   PERPETUAL 2 -49	SANTANDER UK PLC	63	Financial		0	2	Cash	40	Open		ABBEY	2	Cash	0.01	XS0117972967				<ValidationErr><ValidationWarn>DateMaturity should be Null in case of Perpetual bond.	0	0	0	20170727	128	20000928	9	GBP	0	20170724	US	EC2923240	1
T398	T398	ALL.CM_INSTRUMENT.MPP.ZAG000016320	MPP=ZAG000016320	ZAG000016320	0	SAGB 10.5 12/21/26	REPUBLIC OF SOUTH AFRICA	68	Government		0	2	Cash	40	Open		SAGB	2	Cash	0.01	COCP5073947				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	19980401	13	ZAR	0	20170724	ZA	CP5073947	1
